Comments,Comment_ID,Reply_Count,Like_Count,Date,VidId,user_ID
"Hello ken 
It's amazing how you highlight the main points and gave us some good advice ... already started the #66daysofdata and also took your course of 365 data science platform : that's some real advice we are talking about in that course 💯 
Wish you luck and in advance happy new year💯😊",UgyabmdhKcEA-JcJOZl4AaABAg,1,3,2020-12-19T14:26:44Z,41Clrh6nv1s,user_4187
OMG you are blowing up fast... Last time I remember you had 106k subscribers. Now you have 108k! You deserve it though... Congrats!!!,UgxOIk0ryZQUTy7UBFN4AaABAg,1,8,2020-12-19T14:23:27Z,41Clrh6nv1s,user_5255
best notification of the day,UgwHv7aerLEUaLVIbpp4AaABAg,1,2,2020-12-19T14:19:30Z,41Clrh6nv1s,user_1459
"My first project for 2021, which I plan to complete during the 66 days:

I think the Marine Corps is stratifying its officer corps through selection of all schools and command opportunities through selection boards, or panels. I believe these boards are subject to heavy confirmation bias and anchoring. 
I'm going to analyze the recidivism rate of the boards, using SQL joins (which i know how to do, sort of...) and web scraping, which i don't know at all. Planning to learn enough of that over Christmas to get the job done.",UgwHCnrMkvjmspECxrh4AaABAg,1,9,2020-12-19T14:13:57Z,41Clrh6nv1s,user_287
"Im trying to learn data science, but i don't have college degree",Ugy8D9Nb0VTN_02o9wR4AaABAg,3,2,2020-12-19T14:11:57Z,41Clrh6nv1s,user_5128
"It will be amazing to see your next initialization of the Journey in Data Science soon. Actually, I am planning to read and Implement on as many books as possible in 2021. I am so happy to be a part of your community and it's really helping me to grow in my Data Science Journey. Thanks for everything, Ken.",Ugy8jnFj9qMrPUq6dwt4AaABAg,1,4,2020-12-19T14:11:46Z,41Clrh6nv1s,user_4583
It looks like you wrote on your shower wall with an expo marker. They do say the best ideas come in the shower...,UgxaxiurP1k823eS6MZ4AaABAg,1,6,2020-12-19T14:11:39Z,41Clrh6nv1s,user_304
"I am just on the verge of that start a project phase. I feel the urge to jump ahead but I am committing to finishing the machine learning course from google because I know I need more of a foundation. Should not take long, I plan on starting my first project this week. 

I think it would be cool for me to do a sort of reaction/breakdown of this video and how it relates to my journey for a more in the dirt perspective if that's ok with you. (not that your perspective isn't good, just that I don't need to start over because I have barely even started, I think you know what I mean haha)",UgzYJ9vBpwGUJIRbPiJ4AaABAg,0,0,2020-12-19T14:10:14Z,41Clrh6nv1s,user_304
Thanks Ken 👍,Ugw99uh84RfJbEIqk1l4AaABAg,1,4,2020-12-19T14:05:57Z,41Clrh6nv1s,user_969
"That's awesome! That was the first data science video I ever watched. It led to a 3 hour Ken Jee binge watch, and my first professional connection request on LinkedIn.  

Thanks for being so approachable and helpful, Ken.",Ugw2jV2m3MCdonC3o7R4AaABAg,1,1,2020-12-19T14:02:43Z,41Clrh6nv1s,user_287
hi how do I get the current days box scores? Trying to use leaguegamefinder and using todays date as the values for date_from/to_nullable but can't get it to work,Ugz7GBIVbIaZKcTa1WN4AaABAg,4,0,2020-12-19T07:51:16Z,NCyPY-jfb3I,user_5744
Yo my dad works for tableu and they lookin for sponsors you should hit them up,Ugx5S4HjMvIt4D1Gcuh4AaABAg,1,1,2020-12-19T06:42:18Z,YR9Faf1uZDg,user_1813
"Thank you very much, sharing these informations precious with us.
Wish you all the best!",Ugzg6slW1idmDQ_O9JJ4AaABAg,1,1,2020-12-19T03:26:35Z,Ip50cXvpWY4,user_386
"Hey I have a Bachelors in Mathematics and I was lookin got take a Data science bootcamp , would you say that my quantitative background along with the projects I would make from my bootcamp would help myself look appealing to some employers ?",Ugyj6W_Al2gXdNynwUV4AaABAg,1,1,2020-12-18T18:33:38Z,Q9FjwzKFPuM,user_1845
Loving your new videos Ken. Keep doing good work.,Ugw-FIRSkQztZMy3HvZ4AaABAg,1,1,2020-12-18T17:44:18Z,YR9Faf1uZDg,user_3048
I am doing undergrad in Civil engineering. Is there any way i can switch to Data Science ??,UgwPSWTTuzirnGKqF194AaABAg,1,1,2020-12-18T16:39:50Z,4OZip0cgOho,user_3207
You are my absolute Guide to data science. THANKYOU KEN,UgzStTA_7DGDD5qcazd4AaABAg,1,1,2020-12-18T11:03:17Z,I3FBJdiExcg,user_241
"This is actually so good for me understand the concept while you are doing the project and also I think maybe cause of dark mode I am not able to see properly on my mobile I will try watching somewhere else but other than this series is worth it 
I hope you make a new series of project with another idea💯😊👏",UgzlxVJ8HKOUZ89O7Z54AaABAg,2,2,2020-12-18T10:00:42Z,fhi4dOhmW-g,user_4187
hey Ken what is your opinion on online masters compared to traditional masters program,Ugwd6Yu05gHaBSkVqTV4AaABAg,1,1,2020-12-18T03:38:14Z,Q9FjwzKFPuM,user_4444
I use R on my work for almost 2yrs. And wondering if it is worth it to sticking on R or transition completely to python. My work is mostly for data engineering and automation.,UgxSl1rcBsoOo5-DnW94AaABAg,0,1,2020-12-18T03:06:17Z,AxP1CL0yaFQ,user_3663
This woman made a list of people she wanted to cancel. https://web.archive.org/web/20201214233656/https://twitter.com/AnimaAnandkumar/status/1338282250614411264,UgyIyKk1g-gjmunzPgd4AaABAg,0,0,2020-12-18T02:00:47Z,Xgg7dIKys9E,user_5094
Thank you for an informative tutorial. I am having the following error while running the code: OSError: [WinError 193] %1 is not a valid Win32 application,Ugy6rkIq6T2HVIrK_QN4AaABAg,0,0,2020-12-17T23:14:48Z,GmW4F6MHqqs,user_589
"Congrats on the play button, Ken! You are def one of the coolest YouTube channels out there. Great content.",UgzbAol4gwYojfeEKON4AaABAg,1,1,2020-12-17T19:57:26Z,YR9Faf1uZDg,user_3203
"I'm just here because I am trying to learn more cuz I want to make a program and know nothing about proper data manipulation and all that jazz, so lets see where this goes.",UgzDqYX9WOfpbn1oIjx4AaABAg,1,1,2020-12-17T19:06:03Z,4OZip0cgOho,user_4317
Do you think smaller projects like these could be fine for an internship resume's?,UgxMcQa6D9NhC7QtGO14AaABAg,1,2,2020-12-17T18:19:40Z,8igH8qZafpo,user_304
"Hey Ken, I'm a second-year Data Sci student and I enjoyed your vid. Youtube recommended me this but I wish it had sooner as it had quite a few things I wish I'd done before I started! Although I was wondering if you could show us what the k-means graph would look like at 1:34? Anyway, great vid and keep doing what you're doing.",Ugw2M_yPKPrpJnwnehp4AaABAg,3,1,2020-12-17T12:56:07Z,4OZip0cgOho,user_2822
You have some good points but the problem is that most projects require deep learning knowledge. The Kaggle courses won't teach you how deep learning really works or what the parameters do so you are just going blind. I think once you get grounded with programming and the math you should do the HSE course on Deep Learning.,UgycaVgjYJDos7dm7kl4AaABAg,2,1,2020-12-17T07:36:31Z,4OZip0cgOho,user_867
"Awesome video man!!!
Also, I wanted to ask if you could talk about how you would approach building a model for Optical Character Recognition (OCR) bcoz no matter how hard I try I don't understand how to go about it.",UgzNJuZgpwrUyzTYdyl4AaABAg,1,2,2020-12-17T06:22:52Z,8igH8qZafpo,user_4280
"7:02 it's a pretty great mouse.
Where did you get it from?😂",UgzwiyypPBaDIB1vTN54AaABAg,2,3,2020-12-16T17:49:06Z,YR9Faf1uZDg,user_144
"hehe😅 I just watched this video (I know too late)
It's an amazing way to interact with your viewers.
Love these videos ... very satisfying",UgxRVyEsCUAKNAcGqAt4AaABAg,1,2,2020-12-16T17:37:19Z,myhoWUrSP7o,user_144
I cannot connect to the master branch! can anyone help me,Ugx-GCYvByoUCYRoGZp4AaABAg,1,0,2020-12-16T14:00:07Z,1aXk2RViq3c,user_2323
"Hey Ken,

Thank you so much for all the work you put in your videos. 
Back in May, I started my data science journey after 5 years in project management and I was kind of lost on what path to choose. Following your advice, I started online courses, then worked on Kaggle projects, and finally built a portfolio. 

Now, 7 months later, I landed my first internship as a data scientist ! What tipped the scales in my favor was the portfolio, which I made thanks to the Hugo tutorial on your channel !

So here, thanks from a grateful subscriber =)",Ugxm11M04CCluLmJNul4AaABAg,1,1,2020-12-16T11:39:44Z,4039x4r-hGE,user_5231
@Ken Jee: What is the time horizon for these 3 steps?,UgxM0GMzV3WjwRd1rDF4AaABAg,2,1,2020-12-16T09:57:47Z,VN12ZPFsApM,user_1315
Hello sir can we take data science course in Computer sciemce in masters??,Ugzgetj6i50mHfi-aoh4AaABAg,2,1,2020-12-16T02:59:05Z,RRSRKf9eQxc,user_1341
"Hi Ken, do you hold any data analytics club?",UgzqtYgSGTemvdC2RI14AaABAg,1,1,2020-12-15T21:05:58Z,SLC5sPZSLY4,user_3420
"I missed it smh. If you start making more as a youtube than a data scienctist and it start taking more time, what are you going to decide to do youtube full time or half yt half ds?",UgzeXE_BUqm21uiwar14AaABAg,1,2,2020-12-15T20:56:42Z,78LjdAAw0wA,user_2190
"Many schools I have seen now have data science labs and centers, small and underfunded, but they have student work and you can get paid and build some experience. ASU has a data science lab and they even have free mini lessons, there is a whole R course at the ASU lab for free, from someone who is trying to create a class in a phd program.",UgxinA1mju7lDJNK-Lx4AaABAg,1,1,2020-12-15T20:54:20Z,ji7DtgUeKCI,user_2190
"I got a data science Masters degree and it does not seem to phase recruiters, they are more looking for comp sci. More importantly, it is strange when you have to fill out application because data science as a degree is generally not an option, so I never know if I put other how that effects me on applications.",Ugyxa91HspnpROWKSux4AaABAg,1,3,2020-12-15T20:52:00Z,ji7DtgUeKCI,user_2190
"Has some money saved and thought of getting this after the video, but holy smokes its pretty expensive",Ugy1lwnVB_wXJcEhbFR4AaABAg,2,2,2020-12-15T20:45:58Z,YR9Faf1uZDg,user_2190
To be honest naming your child Leigh Techkkkkq is still a better idea then calling them Latex and insisting that's not how you pronounce it haha (0:37),UgypwEHO05W0NDaIRQF4AaABAg,1,1,2020-12-15T20:09:23Z,WRF_dKZ_i24,user_1942
How is AppliedAI course by Srikanth Verma?,UgzoTO-52fwvjmwoCz54AaABAg,1,0,2020-12-15T18:03:02Z,Ip50cXvpWY4,user_4112
"hlo ken, is there any course or playlist in which u have implemented this project from scratch? .. actually i want to learn this to make my CV more impressive :)",UgwRw460HveH0OsBXO94AaABAg,1,1,2020-12-15T17:52:20Z,myhoWUrSP7o,user_966
How do I decide which project to pick?,Ugz7KUhPbiak6nMVIz54AaABAg,1,1,2020-12-15T12:25:45Z,Ip50cXvpWY4,user_1571
Absolutely amazing! Thank you so much for this. I was easily able to replicate the steps.,Ugzyha_k4uuybvlC2uV4AaABAg,1,1,2020-12-15T11:28:29Z,mEZ1Hj5yQ-8,user_2704
"I have a laptop that I uninstalled windows 10 from and installed Ubuntu,  is the data science stack available for a single download or is that something to do a download for each program?",UgzBvvkdiUX7r9wMOb94AaABAg,2,1,2020-12-15T10:56:31Z,YR9Faf1uZDg,user_2295
Great info. Great videos. Thanks from Colombia 👍,Ugwm3Uxmo2_X-Ck6f494AaABAg,1,1,2020-12-15T08:51:37Z,Z_KFh-HqaBA,user_1295
"Great project! Wouldn’t it be better to have the Engagement Points formula like this =Comment Replies + Comment Likes - Num of Comments, so that only comments that get likes (i.e are useful for others) or create engagement (through replies) give you points? This would completely remove the option of getting EP through mass commenting. Just food for thought. Otherwise love the project and love your channel!",UgwBkhj18gnaPfcZoFl4AaABAg,1,1,2020-12-15T07:41:07Z,myhoWUrSP7o,user_4221
Is there any reason you didn’t Start out with Pandas Profiling just to take a quick scan of the data?,UgyrABwmRz7uhV-hxUJ4AaABAg,1,2,2020-12-15T01:23:42Z,QWgg4w1SpJ8,user_4463
Thank you for your videos!!!! I start to explore the world of data engineering/data science and your videos are what I need!!!,Ugxg164PI2bTAg0ZPqB4AaABAg,1,1,2020-12-15T00:20:05Z,Ip50cXvpWY4,user_4829
sir are data structure and algorithm asked in data science jobs?,UgxEgfUBr1TH_BCq6r94AaABAg,1,1,2020-12-14T16:35:18Z,pWVQ0vN5uig,user_5600
I'm staying in India what are the odds that I land a job who can work remotely offering my work for a sports famous in US,UgwBZzcM0BAOBBJUIeB4AaABAg,1,1,2020-12-14T16:16:27Z,SLC5sPZSLY4,user_1282
Hi sir should I go for ms in CS or ms in data science. Thanks in advance,UgxyY1KybNhdBPdmsY14AaABAg,2,2,2020-12-14T09:23:49Z,RRSRKf9eQxc,user_2618
"Wow, that's so inspiring! I aspire to do that ML thing too, although I have no previous background in science or hardcore math. So, hearing about real humans doing stuff from scratch helps me to believe in myself. Thank you!",UgzLwtL3OGH3tf6F9K14AaABAg,2,3,2020-12-14T08:16:04Z,hO_YKK_0Qck,user_2274
Thank you for this video and resources! I have already knowledge in data science and I found usefull ml engineering lessons,UgxKCZ1bEHsI8FCHQd94AaABAg,1,1,2020-12-14T08:00:26Z,4039x4r-hGE,user_5434
"To copy the selenium scraper in one go just go to the first line of the code block and click so that your cursor is flashing, then scroll down to the bottom, once you get there, hold shift and click again and that will highlight everything between the two points where you click with your cursor

Huge time saver :)",UgzOgaKrSeO8_5CePbp4AaABAg,1,2,2020-12-14T07:47:45Z,GmW4F6MHqqs,user_1060
"heyy nice video! i have a question, what technique do you use to scrapp data from the comment section of your videos???  i love your channel by the way",Ugy9SqSf7CotGErFFQ14AaABAg,1,1,2020-12-14T07:17:38Z,yUrrf3Pm33s,user_912
